ruimteverwarming,sanitair warm water,elektriciteit,,,totaal,bron
3.76E-05,0.000107623,2.95E-05,,,,
3.31E-05,5.56E-05,0.00002934,,,,
3.31E-05,5.56E-05,2.92E-05,,,,
3.31E-05,5.56E-05,2.92E-05,,,,
3.31E-05,5.56E-05,2.90E-05,,,,
3.01E-05,5.15E-05,0.000029601,,,,
3.01E-05,5.15E-05,3.07E-05,,,,
3.01E-05,5.15E-05,3.18E-05,,,,
3.01E-05,5.15E-05,3.15E-05,,,,
2.77E-05,4.80E-05,3.07E-05,,,,
2.77E-05,4.80E-05,2.98E-05,,,,
2.77E-05,4.80E-05,0.000028981,,,,
2.77E-05,4.80E-05,2.81E-05,,,,
2.56E-05,4.53E-05,2.77E-05,,,,
2.56E-05,4.53E-05,2.77E-05,,,,
2.56E-05,4.53E-05,2.75E-05,,,,
2.56E-05,4.53E-05,2.72E-05,,,,
2.44E-05,4.87E-05,2.66E-05,,,,
2.44E-05,4.87E-05,2.62E-05,,,,
2.44E-05,4.87E-05,2.61E-05,,,,
2.44E-05,4.87E-05,2.67E-05,,,,
2.53E-05,3.50E-05,0.000026929,,,,
2.53E-05,3.50E-05,2.67E-05,,,,
2.53E-05,3.50E-05,2.69E-05,,,,
2.53E-05,3.50E-05,2.73E-05,,,,
2.88E-05,2.61E-05,2.78E-05,,,,
2.88E-05,2.61E-05,2.80E-05,,,,
2.88E-05,2.61E-05,2.91E-05,,,,
2.88E-05,2.61E-05,3.02E-05,,,,
3.28E-05,2.27E-05,3.15E-05,,,,
3.28E-05,2.27E-05,3.24E-05,,,,
3.28E-05,2.27E-05,3.30E-05,,,,
3.28E-05,2.27E-05,3.42E-05,,,,
3.60E-05,2.82E-05,0.000035514,,,,
3.60E-05,2.82E-05,3.62E-05,,,,
3.60E-05,2.82E-05,3.60E-05,,,,
3.60E-05,2.82E-05,3.53E-05,,,,
3.66E-05,2.00E-05,3.51E-05,,,,
3.66E-05,2.00E-05,3.45E-05,,,,
3.66E-05,2.00E-05,3.40E-05,,,,
3.66E-05,2.00E-05,3.40E-05,,,,
3.48E-05,4.19E-05,0.00003376,,,,
3.48E-05,4.19E-05,3.44E-05,,,,
3.48E-05,4.19E-05,3.81E-05,,,,
3.48E-05,4.19E-05,3.74E-05,,,,
3.05E-05,2.82E-05,3.67E-05,,,,
3.05E-05,2.82E-05,3.57E-05,,,,
3.05E-05,2.82E-05,3.50E-05,,,,
3.05E-05,2.82E-05,3.49E-05,,,,
2.38E-05,9.68E-06,3.30E-05,,,,
2.38E-05,9.68E-06,3.19E-05,,,,
2.38E-05,9.68E-06,3.10E-05,,,,
2.38E-05,9.68E-06,0.000029942,,,,
1.76E-05,1.24E-05,2.75E-05,,,,
1.76E-05,1.24E-05,2.60E-05,,,,
1.76E-05,1.24E-05,2.49E-05,,,,
1.76E-05,1.24E-05,2.35E-05,,,,
1.43E-05,6.25E-06,2.36E-05,,,,
1.43E-05,6.25E-06,2.20E-05,,,,
1.43E-05,6.25E-06,2.17E-05,,,,
1.43E-05,6.25E-06,2.07E-05,,,,
1.33E-05,2.83E-06,1.97E-05,,,,
1.33E-05,2.83E-06,1.95E-05,,,,
1.33E-05,2.83E-06,1.93E-05,,,,
1.33E-05,2.83E-06,1.91E-05,,,,
1.30E-05,2.14E-06,1.87E-05,,,,
1.30E-05,2.14E-06,0.000018374,,,,
1.30E-05,2.14E-06,1.82E-05,,,,
1.30E-05,2.14E-06,1.78E-05,,,,
1.37E-05,2.14E-06,1.75E-05,,,,
1.37E-05,2.14E-06,1.71E-05,,,,
1.37E-05,2.14E-06,1.65E-05,,,,
1.37E-05,2.14E-06,1.61E-05,,,,
1.58E-05,2.83E-06,1.60E-05,,,,
1.58E-05,2.83E-06,1.59E-05,,,,
1.58E-05,2.83E-06,1.59E-05,,,,
1.58E-05,2.83E-06,1.59E-05,,,,
2.03E-05,4.88E-06,1.60E-05,,,,
2.03E-05,4.88E-06,1.59E-05,,,,
2.03E-05,4.88E-06,1.63E-05,,,,
2.03E-05,4.88E-06,1.64E-05,,,,
3.35E-05,6.94E-06,1.72E-05,,,,
3.35E-05,6.94E-06,1.75E-05,,,,
3.35E-05,6.94E-06,1.80E-05,,,,
3.35E-05,6.94E-06,1.86E-05,,,,
4.72E-05,1.24E-05,1.93E-05,,,,
4.72E-05,1.24E-05,2.06E-05,,,,
4.72E-05,1.24E-05,2.29E-05,,,,
4.72E-05,1.24E-05,2.47E-05,,,,
5.04E-05,6.38E-05,2.81E-05,,,,
5.04E-05,6.38E-05,3.02E-05,,,,
5.04E-05,6.38E-05,3.18E-05,,,,
5.04E-05,6.38E-05,3.24E-05,,,,
4.43E-05,0.000107623,3.34E-05,,,,
4.43E-05,0.000107623,3.43E-05,,,,
4.43E-05,0.000107623,3.47E-05,,,,
4.43E-05,0.000107623,3.47E-05,,,,
3.87E-05,5.56E-05,3.51E-05,,,,
3.87E-05,5.56E-05,3.53E-05,,,,
3.87E-05,5.56E-05,3.56E-05,,,,
3.87E-05,5.56E-05,3.54E-05,,,,
3.40E-05,5.15E-05,3.61E-05,,,,
3.40E-05,5.15E-05,3.73E-05,,,,
3.40E-05,5.15E-05,0.000038381,,,,
3.40E-05,5.15E-05,3.84E-05,,,,
3.03E-05,4.80E-05,3.80E-05,,,,
3.03E-05,4.80E-05,3.76E-05,,,,
3.03E-05,4.80E-05,0.000036969,,,,
3.03E-05,4.80E-05,3.62E-05,,,,
2.79E-05,4.53E-05,3.57E-05,,,,
2.79E-05,4.53E-05,3.55E-05,,,,
2.79E-05,4.53E-05,3.49E-05,,,,
2.79E-05,4.53E-05,3.45E-05,,,,
2.65E-05,4.87E-05,3.37E-05,,,,
2.65E-05,4.87E-05,3.29E-05,,,,
2.65E-05,4.87E-05,3.25E-05,,,,
2.65E-05,4.87E-05,3.29E-05,,,,
2.60E-05,3.50E-05,3.29E-05,,,,
2.60E-05,3.50E-05,3.24E-05,,,,
2.60E-05,3.50E-05,3.23E-05,,,,
2.60E-05,3.50E-05,3.22E-05,,,,
2.70E-05,2.61E-05,3.21E-05,,,,
2.70E-05,2.61E-05,3.17E-05,,,,
2.70E-05,2.61E-05,3.22E-05,,,,
2.70E-05,2.61E-05,3.26E-05,,,,
2.98E-05,2.27E-05,3.36E-05,,,,
2.98E-05,2.27E-05,3.43E-05,,,,
2.98E-05,2.27E-05,3.49E-05,,,,
2.98E-05,2.27E-05,3.62E-05,,,,
3.27E-05,2.82E-05,3.75E-05,,,,
3.27E-05,2.82E-05,3.78E-05,,,,
3.27E-05,2.82E-05,3.74E-05,,,,
3.27E-05,2.82E-05,3.68E-05,,,,
3.38E-05,2.00E-05,3.64E-05,,,,
3.38E-05,2.00E-05,3.55E-05,,,,
3.38E-05,2.00E-05,3.50E-05,,,,
3.38E-05,2.00E-05,3.49E-05,,,,
3.24E-05,4.19E-05,3.47E-05,,,,
3.24E-05,4.19E-05,3.47E-05,,,,
3.24E-05,4.19E-05,3.91E-05,,,,
3.24E-05,4.19E-05,3.80E-05,,,,
2.89E-05,2.82E-05,3.70E-05,,,,
2.89E-05,2.82E-05,3.58E-05,,,,
2.89E-05,2.82E-05,3.51E-05,,,,
2.89E-05,2.82E-05,3.47E-05,,,,
2.39E-05,9.68E-06,0.000032275,,,,
2.39E-05,9.68E-06,3.07E-05,,,,
2.39E-05,9.68E-06,2.98E-05,,,,
2.39E-05,9.68E-06,2.89E-05,,,,
1.83E-05,1.24E-05,2.66E-05,,,,
1.83E-05,1.24E-05,2.54E-05,,,,
1.83E-05,1.24E-05,0.000024927,,,,
1.83E-05,1.24E-05,2.37E-05,,,,
1.49E-05,6.25E-06,2.37E-05,,,,
1.49E-05,6.25E-06,2.22E-05,,,,
1.49E-05,6.25E-06,2.18E-05,,,,
1.49E-05,6.25E-06,2.10E-05,,,,
1.37E-05,2.83E-06,2.00E-05,,,,
1.37E-05,2.83E-06,1.98E-05,,,,
1.37E-05,2.83E-06,0.000019557,,,,
1.37E-05,2.83E-06,1.94E-05,,,,
1.31E-05,2.14E-06,1.90E-05,,,,
1.31E-05,2.14E-06,1.87E-05,,,,
1.31E-05,2.14E-06,1.85E-05,,,,
1.31E-05,2.14E-06,1.80E-05,,,,
1.37E-05,2.14E-06,1.76E-05,,,,
1.37E-05,2.14E-06,1.73E-05,,,,
1.37E-05,2.14E-06,1.67E-05,,,,
1.37E-05,2.14E-06,1.63E-05,,,,
1.55E-05,2.83E-06,1.61E-05,,,,
1.55E-05,2.83E-06,1.60E-05,,,,
1.55E-05,2.83E-06,1.59E-05,,,,
1.55E-05,2.83E-06,1.59E-05,,,,
1.99E-05,4.88E-06,1.58E-05,,,,
1.99E-05,4.88E-06,1.57E-05,,,,
1.99E-05,4.88E-06,1.59E-05,,,,
1.99E-05,4.88E-06,1.60E-05,,,,
3.16E-05,6.94E-06,1.66E-05,,,,
3.16E-05,6.94E-06,1.68E-05,,,,
3.16E-05,6.94E-06,1.71E-05,,,,
3.16E-05,6.94E-06,1.73E-05,,,,
4.31E-05,1.24E-05,1.76E-05,,,,
4.31E-05,1.24E-05,1.86E-05,,,,
4.31E-05,1.24E-05,2.06E-05,,,,
4.31E-05,1.24E-05,2.24E-05,,,,
4.72E-05,6.38E-05,2.57E-05,,,,
4.72E-05,6.38E-05,2.81E-05,,,,
4.72E-05,6.38E-05,3.01E-05,,,,
4.72E-05,6.38E-05,3.12E-05,,,,
4.32E-05,0.000107623,0.000032666,,,,
4.32E-05,0.000107623,3.39E-05,,,,
4.32E-05,0.000107623,3.48E-05,,,,
4.32E-05,0.000107623,3.53E-05,,,,
3.89E-05,5.56E-05,3.61E-05,,,,
3.89E-05,5.56E-05,0.000036887,,,,
3.89E-05,5.56E-05,3.77E-05,,,,
3.89E-05,5.56E-05,3.80E-05,,,,
3.44E-05,5.15E-05,3.91E-05,,,,
3.44E-05,5.15E-05,4.07E-05,,,,
3.44E-05,5.15E-05,4.21E-05,,,,
3.44E-05,5.15E-05,0.000042275,,,,
3.03E-05,4.80E-05,4.17E-05,,,,
3.03E-05,4.80E-05,4.13E-05,,,,
3.03E-05,4.80E-05,4.04E-05,,,,
3.03E-05,4.80E-05,3.91E-05,,,,
2.65E-05,4.53E-05,3.82E-05,,,,
2.65E-05,4.53E-05,3.76E-05,,,,
2.65E-05,4.53E-05,3.67E-05,,,,
2.65E-05,4.53E-05,0.00003587,,,,
2.46E-05,4.87E-05,3.49E-05,,,,
2.46E-05,4.87E-05,3.42E-05,,,,
2.46E-05,4.87E-05,0.000033653,,,,
2.46E-05,4.87E-05,0.000033745,,,,
2.40E-05,3.50E-05,3.36E-05,,,,
2.40E-05,3.50E-05,3.28E-05,,,,
2.40E-05,3.50E-05,3.24E-05,,,,
2.40E-05,3.50E-05,0.000032151,,,,
2.46E-05,2.61E-05,3.19E-05,,,,
2.46E-05,2.61E-05,3.14E-05,,,,
2.46E-05,2.61E-05,3.18E-05,,,,
2.46E-05,2.61E-05,3.22E-05,,,,
2.77E-05,2.27E-05,3.30E-05,,,,
2.77E-05,2.27E-05,3.38E-05,,,,
2.77E-05,2.27E-05,3.44E-05,,,,
2.77E-05,2.27E-05,3.57E-05,,,,
3.19E-05,2.82E-05,3.69E-05,,,,
3.19E-05,2.82E-05,3.74E-05,,,,
3.19E-05,2.82E-05,3.73E-05,,,,
3.19E-05,2.82E-05,3.70E-05,,,,
3.36E-05,2.00E-05,3.72E-05,,,,
3.36E-05,2.00E-05,3.68E-05,,,,
3.36E-05,2.00E-05,3.65E-05,,,,
3.36E-05,2.00E-05,3.68E-05,,,,
3.25E-05,4.19E-05,3.69E-05,,,,
3.25E-05,4.19E-05,3.70E-05,,,,
3.25E-05,4.19E-05,4.08E-05,,,,
3.25E-05,4.19E-05,0.000040411,,,,
2.86E-05,2.82E-05,3.95E-05,,,,
2.86E-05,2.82E-05,3.83E-05,,,,
2.86E-05,2.82E-05,3.74E-05,,,,
2.86E-05,2.82E-05,3.68E-05,,,,
2.21E-05,9.68E-06,0.000033933,,,,
2.21E-05,9.68E-06,3.19E-05,,,,
2.21E-05,9.68E-06,3.05E-05,,,,
2.21E-05,9.68E-06,2.90E-05,,,,
1.62E-05,1.24E-05,2.61E-05,,,,
1.62E-05,1.24E-05,2.42E-05,,,,
1.62E-05,1.24E-05,2.32E-05,,,,
1.62E-05,1.24E-05,2.15E-05,,,,
1.33E-05,6.25E-06,2.12E-05,,,,
1.33E-05,6.25E-06,1.97E-05,,,,
1.33E-05,6.25E-06,1.93E-05,,,,
1.33E-05,6.25E-06,1.86E-05,,,,
1.25E-05,2.83E-06,1.77E-05,,,,
1.25E-05,2.83E-06,1.77E-05,,,,
1.25E-05,2.83E-06,1.76E-05,,,,
1.25E-05,2.83E-06,1.77E-05,,,,
1.25E-05,2.14E-06,1.73E-05,,,,
1.25E-05,2.14E-06,1.72E-05,,,,
1.25E-05,2.14E-06,1.71E-05,,,,
1.25E-05,2.14E-06,1.69E-05,,,,
1.32E-05,2.14E-06,1.66E-05,,,,
1.32E-05,2.14E-06,1.65E-05,,,,
1.32E-05,2.14E-06,1.60E-05,,,,
1.32E-05,2.14E-06,1.58E-05,,,,
1.63E-05,2.83E-06,1.57E-05,,,,
1.63E-05,2.83E-06,1.56E-05,,,,
1.63E-05,2.83E-06,1.58E-05,,,,
1.63E-05,2.83E-06,1.60E-05,,,,
2.46E-05,4.88E-06,1.63E-05,,,,
2.46E-05,4.88E-06,1.64E-05,,,,
2.46E-05,4.88E-06,1.72E-05,,,,
2.46E-05,4.88E-06,1.78E-05,,,,
4.27E-05,6.94E-06,1.94E-05,,,,
4.27E-05,6.94E-06,2.08E-05,,,,
4.27E-05,6.94E-06,2.25E-05,,,,
4.27E-05,6.94E-06,2.41E-05,,,,
4.83E-05,1.24E-05,2.52E-05,,,,
4.83E-05,1.24E-05,2.68E-05,,,,
4.83E-05,1.24E-05,2.83E-05,,,,
4.83E-05,1.24E-05,2.88E-05,,,,
4.17E-05,6.38E-05,3.01E-05,,,,
4.17E-05,6.38E-05,3.06E-05,,,,
4.17E-05,6.38E-05,3.07E-05,,,,
4.17E-05,6.38E-05,3.03E-05,,,,
3.49E-05,0.000107623,3.06E-05,,,,
3.49E-05,0.000107623,3.06E-05,,,,
3.49E-05,0.000107623,3.04E-05,,,,
3.49E-05,0.000107623,3.00E-05,,,,
3.10E-05,5.56E-05,3.01E-05,,,,
3.10E-05,5.56E-05,3.02E-05,,,,
3.10E-05,5.56E-05,3.04E-05,,,,
3.10E-05,5.56E-05,3.04E-05,,,,
2.80E-05,5.15E-05,3.11E-05,,,,
2.80E-05,5.15E-05,3.25E-05,,,,
2.80E-05,5.15E-05,3.34E-05,,,,
2.80E-05,5.15E-05,0.000032888,,,,
2.57E-05,4.80E-05,3.16E-05,,,,
2.57E-05,4.80E-05,0.00003055,,,,
2.57E-05,4.80E-05,2.97E-05,,,,
2.57E-05,4.80E-05,2.90E-05,,,,
2.35E-05,4.53E-05,2.85E-05,,,,
2.35E-05,4.53E-05,2.83E-05,,,,
2.35E-05,4.53E-05,2.79E-05,,,,
2.35E-05,4.53E-05,2.76E-05,,,,
2.25E-05,4.87E-05,2.70E-05,,,,
2.25E-05,4.87E-05,2.65E-05,,,,
2.25E-05,4.87E-05,0.000026376,,,,
2.25E-05,4.87E-05,2.69E-05,,,,
2.29E-05,3.50E-05,2.70E-05,,,,
2.29E-05,3.50E-05,2.67E-05,,,,
2.29E-05,3.50E-05,2.69E-05,,,,
2.29E-05,3.50E-05,2.74E-05,,,,
2.63E-05,2.61E-05,2.79E-05,,,,
2.63E-05,2.61E-05,2.84E-05,,,,
2.63E-05,2.61E-05,2.98E-05,,,,
2.63E-05,2.61E-05,3.12E-05,,,,
3.08E-05,2.27E-05,3.28E-05,,,,
3.08E-05,2.27E-05,3.41E-05,,,,
3.08E-05,2.27E-05,3.52E-05,,,,
3.08E-05,2.27E-05,3.66E-05,,,,
3.43E-05,2.82E-05,3.79E-05,,,,
3.43E-05,2.82E-05,3.84E-05,,,,
3.43E-05,2.82E-05,3.86E-05,,,,
3.43E-05,2.82E-05,3.82E-05,,,,
3.59E-05,2.00E-05,3.79E-05,,,,
3.59E-05,2.00E-05,3.72E-05,,,,
3.59E-05,2.00E-05,3.67E-05,,,,
3.59E-05,2.00E-05,3.66E-05,,,,
3.42E-05,4.19E-05,3.62E-05,,,,
3.42E-05,4.19E-05,3.58E-05,,,,
3.42E-05,4.19E-05,3.92E-05,,,,
3.42E-05,4.19E-05,3.95E-05,,,,
2.93E-05,2.82E-05,0.000038643,,,,
2.93E-05,2.82E-05,3.76E-05,,,,
2.93E-05,2.82E-05,0.000036649,,,,
2.93E-05,2.82E-05,3.63E-05,,,,
2.20E-05,9.68E-06,3.41E-05,,,,
2.20E-05,9.68E-06,3.26E-05,,,,
2.20E-05,9.68E-06,3.11E-05,,,,
2.20E-05,9.68E-06,2.97E-05,,,,
1.61E-05,1.24E-05,2.69E-05,,,,
1.61E-05,1.24E-05,2.51E-05,,,,
1.61E-05,1.24E-05,2.37E-05,,,,
1.61E-05,1.24E-05,2.21E-05,,,,
1.31E-05,6.25E-06,2.19E-05,,,,
1.31E-05,6.25E-06,2.02E-05,,,,
1.31E-05,6.25E-06,0.00001983,,,,
1.31E-05,6.25E-06,1.89E-05,,,,
1.23E-05,2.83E-06,1.79E-05,,,,
1.23E-05,2.83E-06,0.000017919,,,,
1.23E-05,2.83E-06,1.78E-05,,,,
1.23E-05,2.83E-06,1.79E-05,,,,
1.23E-05,2.14E-06,1.75E-05,,,,
1.23E-05,2.14E-06,1.74E-05,,,,
1.23E-05,2.14E-06,1.73E-05,,,,
1.23E-05,2.14E-06,1.70E-05,,,,
1.31E-05,2.14E-06,1.66E-05,,,,
1.31E-05,2.14E-06,1.65E-05,,,,
1.31E-05,2.14E-06,1.61E-05,,,,
1.31E-05,2.14E-06,1.58E-05,,,,
1.61E-05,2.83E-06,1.58E-05,,,,
1.61E-05,2.83E-06,1.57E-05,,,,
1.61E-05,2.83E-06,1.58E-05,,,,
1.61E-05,2.83E-06,1.60E-05,,,,
2.45E-05,4.88E-06,1.64E-05,,,,
2.45E-05,4.88E-06,1.65E-05,,,,
2.45E-05,4.88E-06,1.73E-05,,,,
2.45E-05,4.88E-06,1.79E-05,,,,
4.20E-05,6.94E-06,1.95E-05,,,,
4.20E-05,6.94E-06,2.08E-05,,,,
4.20E-05,6.94E-06,2.26E-05,,,,
4.20E-05,6.94E-06,2.42E-05,,,,
4.75E-05,1.24E-05,2.52E-05,,,,
4.75E-05,1.24E-05,2.66E-05,,,,
4.75E-05,1.24E-05,2.80E-05,,,,
4.75E-05,1.24E-05,2.84E-05,,,,
4.09E-05,6.38E-05,2.97E-05,,,,
4.09E-05,6.38E-05,3.00E-05,,,,
4.09E-05,6.38E-05,2.98E-05,,,,
4.09E-05,6.38E-05,2.93E-05,,,,
3.42E-05,0.000107623,2.93E-05,,,,
3.42E-05,0.000107623,2.94E-05,,,,
3.42E-05,0.000107623,2.91E-05,,,,
3.42E-05,0.000107623,2.87E-05,,,,
3.03E-05,5.56E-05,0.000028589,,,,
3.03E-05,5.56E-05,2.86E-05,,,,
3.03E-05,5.56E-05,2.88E-05,,,,
3.03E-05,5.56E-05,2.85E-05,,,,
2.74E-05,5.15E-05,2.92E-05,,,,
2.74E-05,5.15E-05,3.05E-05,,,,
2.74E-05,5.15E-05,3.16E-05,,,,
2.74E-05,5.15E-05,3.12E-05,,,,
2.51E-05,4.80E-05,2.99E-05,,,,
2.51E-05,4.80E-05,2.90E-05,,,,
2.51E-05,4.80E-05,2.83E-05,,,,
2.51E-05,4.80E-05,2.74E-05,,,,
2.29E-05,4.53E-05,2.68E-05,,,,
2.29E-05,4.53E-05,2.67E-05,,,,
2.29E-05,4.53E-05,2.65E-05,,,,
2.29E-05,4.53E-05,2.62E-05,,,,
2.19E-05,4.87E-05,2.55E-05,,,,
2.19E-05,4.87E-05,2.51E-05,,,,
2.19E-05,4.87E-05,2.51E-05,,,,
2.19E-05,4.87E-05,0.000025643,,,,
2.23E-05,3.50E-05,2.59E-05,,,,
2.23E-05,3.50E-05,2.56E-05,,,,
2.23E-05,3.50E-05,2.59E-05,,,,
2.23E-05,3.50E-05,2.64E-05,,,,
2.56E-05,2.61E-05,2.70E-05,,,,
2.56E-05,2.61E-05,2.74E-05,,,,
2.56E-05,2.61E-05,2.87E-05,,,,
2.56E-05,2.61E-05,3.02E-05,,,,
3.00E-05,2.27E-05,3.19E-05,,,,
3.00E-05,2.27E-05,3.32E-05,,,,
3.00E-05,2.27E-05,3.43E-05,,,,
3.00E-05,2.27E-05,0.00003569,,,,
3.35E-05,2.82E-05,3.69E-05,,,,
3.35E-05,2.82E-05,3.76E-05,,,,
3.35E-05,2.82E-05,3.77E-05,,,,
3.35E-05,2.82E-05,0.000037342,,,,
3.52E-05,2.00E-05,3.73E-05,,,,
3.52E-05,2.00E-05,0.000036589,,,,
3.52E-05,2.00E-05,3.61E-05,,,,
3.52E-05,2.00E-05,3.61E-05,,,,
3.35E-05,4.19E-05,3.57E-05,,,,
3.35E-05,4.19E-05,3.53E-05,,,,
3.35E-05,4.19E-05,3.82E-05,,,,
3.35E-05,4.19E-05,3.90E-05,,,,
2.87E-05,2.82E-05,3.82E-05,,,,
2.87E-05,2.82E-05,3.71E-05,,,,
2.87E-05,2.82E-05,3.64E-05,,,,
2.87E-05,2.82E-05,3.59E-05,,,,
2.15E-05,9.68E-06,3.39E-05,,,,
2.15E-05,9.68E-06,3.25E-05,,,,
2.15E-05,9.68E-06,3.13E-05,,,,
2.15E-05,9.68E-06,0.000029837,,,,
1.58E-05,1.24E-05,2.71E-05,,,,
1.58E-05,1.24E-05,2.52E-05,,,,
1.58E-05,1.24E-05,2.39E-05,,,,
1.58E-05,1.24E-05,2.22E-05,,,,
1.29E-05,6.25E-06,2.20E-05,,,,
1.29E-05,6.25E-06,2.05E-05,,,,
1.29E-05,6.25E-06,2.00E-05,,,,
1.29E-05,6.25E-06,1.91E-05,,,,
1.21E-05,2.83E-06,1.81E-05,,,,
1.21E-05,2.83E-06,1.80E-05,,,,
1.21E-05,2.83E-06,0.000017945,,,,
1.21E-05,2.83E-06,1.80E-05,,,,
1.21E-05,2.14E-06,1.77E-05,,,,
1.21E-05,2.14E-06,0.000017465,,,,
1.21E-05,2.14E-06,1.73E-05,,,,
1.21E-05,2.14E-06,0.000017025,,,,
1.29E-05,2.14E-06,1.67E-05,,,,
1.29E-05,2.14E-06,1.65E-05,,,,
1.29E-05,2.14E-06,1.61E-05,,,,
1.29E-05,2.14E-06,1.58E-05,,,,
1.58E-05,2.83E-06,1.58E-05,,,,
1.58E-05,2.83E-06,1.57E-05,,,,
1.58E-05,2.83E-06,1.59E-05,,,,
1.58E-05,2.83E-06,1.61E-05,,,,
2.41E-05,4.88E-06,1.63E-05,,,,
2.41E-05,4.88E-06,1.65E-05,,,,
2.41E-05,4.88E-06,1.73E-05,,,,
2.41E-05,4.88E-06,1.79E-05,,,,
4.13E-05,6.94E-06,1.95E-05,,,,
4.13E-05,6.94E-06,2.07E-05,,,,
4.13E-05,6.94E-06,0.000022454,,,,
4.13E-05,6.94E-06,0.000024103,,,,
4.67E-05,1.24E-05,2.51E-05,,,,
4.67E-05,1.24E-05,2.65E-05,,,,
4.67E-05,1.24E-05,2.80E-05,,,,
4.67E-05,1.24E-05,2.85E-05,,,,
4.02E-05,6.38E-05,2.98E-05,,,,
4.02E-05,6.38E-05,3.02E-05,,,,
4.02E-05,6.38E-05,0.000030258,,,,
4.02E-05,6.38E-05,0.000029749,,,,
3.35E-05,0.000107623,2.97E-05,,,,
3.35E-05,0.000107623,2.96E-05,,,,
3.35E-05,0.000107623,2.93E-05,,,,
3.35E-05,0.000107623,2.88E-05,,,,
2.97E-05,5.56E-05,2.88E-05,,,,
2.97E-05,5.56E-05,2.90E-05,,,,
2.97E-05,5.56E-05,2.91E-05,,,,
2.97E-05,5.56E-05,2.89E-05,,,,
2.68E-05,5.15E-05,2.97E-05,,,,
2.68E-05,5.15E-05,3.10E-05,,,,
2.68E-05,5.15E-05,3.22E-05,,,,
2.68E-05,5.15E-05,3.20E-05,,,,
2.45E-05,4.80E-05,0.000031184,,,,
2.45E-05,4.80E-05,3.06E-05,,,,
2.45E-05,4.80E-05,2.99E-05,,,,
2.45E-05,4.80E-05,2.89E-05,,,,
2.23E-05,4.53E-05,0.000028241,,,,
2.23E-05,4.53E-05,0.000028142,,,,
2.23E-05,4.53E-05,2.78E-05,,,,
2.23E-05,4.53E-05,2.75E-05,,,,
2.13E-05,4.87E-05,0.000026768,,,,
2.13E-05,4.87E-05,2.63E-05,,,,
2.13E-05,4.87E-05,2.62E-05,,,,
2.13E-05,4.87E-05,2.68E-05,,,,
2.17E-05,3.50E-05,2.72E-05,,,,
2.17E-05,3.50E-05,2.69E-05,,,,
2.17E-05,3.50E-05,2.70E-05,,,,
2.17E-05,3.50E-05,2.73E-05,,,,
2.49E-05,2.61E-05,2.77E-05,,,,
2.49E-05,2.61E-05,0.000027921,,,,
2.49E-05,2.61E-05,2.91E-05,,,,
2.49E-05,2.61E-05,3.04E-05,,,,
2.92E-05,2.27E-05,3.19E-05,,,,
2.92E-05,2.27E-05,3.30E-05,,,,
2.92E-05,2.27E-05,3.39E-05,,,,
2.92E-05,2.27E-05,3.52E-05,,,,
3.27E-05,2.82E-05,3.65E-05,,,,
3.27E-05,2.82E-05,3.73E-05,,,,
3.27E-05,2.82E-05,0.000037153,,,,
3.27E-05,2.82E-05,3.67E-05,,,,
3.44E-05,2.00E-05,3.68E-05,,,,
3.44E-05,2.00E-05,3.62E-05,,,,
3.44E-05,2.00E-05,3.56E-05,,,,
3.44E-05,2.00E-05,3.58E-05,,,,
3.28E-05,4.19E-05,0.000035522,,,,
3.28E-05,4.19E-05,3.52E-05,,,,
3.28E-05,4.19E-05,3.75E-05,,,,
3.28E-05,4.19E-05,3.91E-05,,,,
2.81E-05,2.82E-05,3.85E-05,,,,
2.81E-05,2.82E-05,3.75E-05,,,,
2.81E-05,2.82E-05,3.67E-05,,,,
2.81E-05,2.82E-05,3.62E-05,,,,
2.11E-05,9.68E-06,3.42E-05,,,,
2.11E-05,9.68E-06,3.27E-05,,,,
2.11E-05,9.68E-06,3.14E-05,,,,
2.11E-05,9.68E-06,3.00E-05,,,,
1.55E-05,1.24E-05,2.73E-05,,,,
1.55E-05,1.24E-05,2.54E-05,,,,
1.55E-05,1.24E-05,2.41E-05,,,,
1.55E-05,1.24E-05,2.25E-05,,,,
1.26E-05,6.25E-06,2.23E-05,,,,
1.26E-05,6.25E-06,2.07E-05,,,,
1.26E-05,6.25E-06,2.02E-05,,,,
1.26E-05,6.25E-06,1.93E-05,,,,
1.19E-05,2.83E-06,1.83E-05,,,,
1.19E-05,2.83E-06,1.82E-05,,,,
1.19E-05,2.83E-06,1.81E-05,,,,
1.19E-05,2.83E-06,1.81E-05,,,,
1.19E-05,2.14E-06,1.78E-05,,,,
1.19E-05,2.14E-06,1.76E-05,,,,
1.19E-05,2.14E-06,1.74E-05,,,,
1.19E-05,2.14E-06,1.72E-05,,,,
1.26E-05,2.14E-06,1.69E-05,,,,
1.26E-05,2.14E-06,1.67E-05,,,,
1.26E-05,2.14E-06,1.62E-05,,,,
1.26E-05,2.14E-06,1.60E-05,,,,
1.55E-05,2.83E-06,0.000015901,,,,
1.55E-05,2.83E-06,1.58E-05,,,,
1.55E-05,2.83E-06,1.60E-05,,,,
1.55E-05,2.83E-06,1.62E-05,,,,
2.36E-05,4.88E-06,1.65E-05,,,,
2.36E-05,4.88E-06,1.66E-05,,,,
2.36E-05,4.88E-06,1.75E-05,,,,
2.36E-05,4.88E-06,1.82E-05,,,,
